,Children,Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Churn_Yes
8683,4,32,38645.12,66.07094,127.482,5753.259075,1,0,0,0,1,0,0,0,0,1,0,0
8684,2,81,49975.22,71.31658,235.1417,6821.289567,0,0,1,0,0,1,0,0,1,0,0,0
8685,3,49,75040.63,67.78527,204.9634,6139.348089,0,0,1,1,0,0,0,0,0,1,0,0
8686,0,73,44282.56,59.1268,219.9902,5338.376401,0,1,0,0,1,0,0,0,0,1,0,0
8687,4,44,18033.08,49.71999,139.9678,4553.52168,0,0,1,0,1,0,0,0,0,1,0,0
8688,3,79,55474.57,66.27257,194.9699,5766.226735,0,0,1,0,0,0,1,0,1,0,0,0
8689,7,42,28147.43,56.78578,232.6378,5918.076763,0,1,0,0,0,0,0,1,1,0,0,1
8690,0,30,37631.87,66.54637,152.4555,6256.189224,0,0,1,0,1,0,0,0,1,0,0,0
8691,0,24,30834.89,70.61755,159.9794,6531.657744,1,0,0,0,0,0,0,1,1,0,0,0
8692,3,57,14549.37,51.98225,182.4608,4745.40142,1,0,0,1,0,0,0,0,0,1,0,0
8693,3,22,82749.1,68.18047,182.4676,6166.262519,1,0,0,0,0,0,1,0,0,1,0,0
8694,10,43,9043.82,55.8392,144.9889,5722.756561,0,1,0,0,1,0,0,0,0,1,0,0
8695,1,58,36569.31,50.77278,137.4978,4401.494135,0,0,1,0,1,0,0,0,1,0,0,0
8696,0,68,23962.0,61.8783,127.4421,5662.202015,0,1,0,0,0,1,0,0,0,1,0,0
8697,4,74,7729.12,55.92296,124.9643,4626.563441,0,0,1,0,1,0,0,0,1,0,0,0
8698,1,87,55132.91,70.22382,117.4872,6244.295389,0,1,0,0,1,0,0,0,0,1,0,0
8699,3,57,33550.48,37.10779,134.9509,3281.794165,0,0,1,0,0,1,0,0,0,1,0,0
8700,3,34,10655.22,71.85451,169.9447,6342.815783,0,0,1,1,0,0,0,0,0,1,0,0
8701,1,35,16214.75,71.40033,125.0073,6083.031895,0,1,0,0,1,0,0,0,1,0,0,0
8702,0,48,37064.13,48.14443,139.9512,4524.487668,0,1,0,0,0,1,0,0,1,0,0,0
8703,3,53,16959.6,69.80263,112.4551,5797.577084,1,0,0,0,0,1,0,0,1,0,0,0
8704,3,42,53102.99,62.90882,245.1457,5980.394774,0,1,0,0,1,0,0,0,1,0,0,0
8705,0,18,22871.51,52.38257,192.4705,4791.676231,0,1,0,1,0,0,0,0,0,1,0,0
8706,0,45,8934.54,55.49451,217.484,5127.332044,0,0,1,1,0,0,0,0,0,1,0,0
8707,2,24,22328.75,57.65949,177.4945,5759.875218,1,0,0,0,0,1,0,0,0,1,0,0
8708,4,68,46018.62,70.50313,172.4567,6568.314412,0,1,0,0,0,0,0,1,0,1,0,0
8709,3,79,6063.08,63.56932,222.65,5866.269219,0,1,0,0,0,0,0,1,0,1,0,0
8710,1,20,4824.09,48.20556,117.472,4321.775833,1,0,0,0,0,1,0,0,0,1,0,0
8711,3,21,8716.7,50.69797,220.1478,4917.704271,1,0,0,0,0,0,0,1,0,1,0,0
8712,4,76,57316.09,66.00509,222.6143,6410.875978,1,0,0,0,1,0,0,0,1,0,0,0
8713,1,81,65542.94,58.46541,149.989,5104.379413,1,0,0,0,1,0,0,0,0,1,0,0
8714,0,62,47589.97,71.9039,222.6281,6944.850526,1,0,0,0,0,0,1,0,0,1,0,0
8715,2,47,18435.57,69.35321,152.4624,6553.155711,0,1,0,0,1,0,0,0,0,1,0,0
8716,0,60,20746.61,44.14411,214.9663,3990.635991,1,0,0,1,0,0,0,0,1,0,0,0
8717,1,25,38884.17,50.72837,219.9902,4791.332346,1,0,0,0,0,0,1,0,1,0,0,0
8718,1,78,62884.22,66.19707,172.4624,5748.631133,1,0,0,0,0,1,0,0,0,1,0,0
8719,0,35,23178.69,46.94667,210.127,4471.005057,1,0,0,1,0,0,0,0,0,1,0,0
8720,1,58,46509.62,62.50486,182.4653,5510.771354,1,0,0,0,0,0,0,1,0,1,0,0
8721,3,25,49597.04,67.69816,117.472,5917.079917,0,1,0,1,0,0,0,0,1,0,0,0
8722,0,29,29321.25,59.94097,124.9781,5143.298984,1,0,0,0,0,0,1,0,0,1,0,0
8723,0,66,5523.47,63.45694,172.4567,5792.097707,0,0,1,1,0,0,0,0,1,0,0,0
8724,0,53,41900.38,62.83864,129.9763,5499.615826,1,0,0,0,1,0,0,0,1,0,0,0
8725,3,33,41617.07,54.07581,172.5104,4893.437646,1,0,0,0,0,1,0,0,0,1,0,0
8726,1,34,25206.38,70.33975,162.4676,6608.716989,0,1,0,0,0,0,1,0,1,0,0,0
8727,5,28,36474.65,61.70273,137.4836,5930.301451,0,1,0,0,0,1,0,0,0,1,0,0
8728,4,25,13487.36,55.74501,177.4876,5600.149879,0,0,1,0,0,0,1,0,1,0,0,0
8729,7,55,23171.12,71.12475,179.9794,6273.577349,1,0,0,0,0,0,0,1,1,0,0,0
8730,0,88,46348.16,66.96136,245.1283,6469.578976,0,0,1,1,0,0,0,0,1,0,0,0
8731,2,79,38395.52,71.99373,222.6143,6877.221038,0,1,0,1,0,0,0,0,0,1,0,0
8732,3,24,65486.61,60.98321,132.4798,5939.670076,0,0,1,0,1,0,0,0,1,0,0,0
8733,0,18,29267.03,60.50817,174.9618,5474.791065,0,0,1,0,0,0,0,1,0,1,0,0
8734,2,34,38594.57,59.53457,152.4884,5403.227013,0,0,1,0,0,0,0,1,0,1,0,0
8735,4,31,69199.04,71.12849,114.9838,6103.615106,0,1,0,0,0,0,0,1,0,0,1,0
8736,0,72,24592.08,67.78399,230.1051,6028.793302,0,1,0,0,0,1,0,0,1,0,0,0
8737,6,56,8483.28,60.77384,147.4738,5401.717861,1,0,0,0,0,1,0,0,0,1,0,0
8738,10,87,21020.26,64.38287,152.509,5932.680002,0,1,0,0,0,0,1,0,0,1,0,0
8739,2,70,49830.03,62.86571,267.6427,6315.89486,0,1,0,0,0,0,1,0,0,1,0,0
8740,1,80,9743.36,51.60705,159.9349,4446.381359,1,0,0,0,1,0,0,0,1,0,0,0
8741,2,62,39116.35,62.4542,257.6549,5898.163738,1,0,0,0,1,0,0,0,0,1,0,0
8742,2,18,23908.68,60.21411,159.965,5422.994493,0,0,1,0,1,0,0,0,0,1,0,0
8743,6,79,74269.41,47.1766,139.9512,4528.256454,1,0,0,0,0,0,1,0,1,0,0,0
8744,1,42,143641.2,64.5472,257.6549,6104.448181,1,0,0,0,0,0,1,0,0,1,0,0
8745,2,41,40818.88,51.92063,162.4689,4662.416793,0,1,0,0,0,0,0,1,0,1,0,0
8746,1,28,43464.06,54.09544,242.6435,5158.501952,0,0,1,0,0,0,0,1,1,0,0,0
8747,2,36,35713.37,56.19138,184.9496,5533.878378,0,1,0,0,0,0,1,0,0,1,0,0
8748,2,31,50967.01,57.98413,174.9768,5688.321792,0,0,1,0,0,0,0,1,0,1,0,0
8749,1,81,87775.72,62.60438,147.4564,5716.118122,0,1,0,1,0,0,0,0,0,1,0,0
8750,1,65,42200.42,42.04904,147.4564,4002.030513,1,0,0,0,0,1,0,0,1,0,0,0
8751,0,64,8517.87,62.71718,242.6281,5772.05845,1,0,0,1,0,0,0,0,0,1,0,1
8752,0,42,17271.98,47.4649,129.9483,4571.667787,0,0,1,0,1,0,0,0,0,1,0,0
8753,0,83,55223.1,63.38783,257.6513,6325.364407,0,0,1,0,0,0,0,1,0,1,0,1
8754,1,43,37327.76,56.15392,124.9643,4737.057384,1,0,0,0,1,0,0,0,0,1,0,0
8755,3,45,26449.68,62.13428,267.6427,6368.713686,0,1,0,0,0,1,0,0,0,1,0,0
8756,0,35,14865.17,63.90796,152.4624,6037.703682,0,1,0,0,0,0,1,0,1,0,0,0
8757,8,40,35016.3,62.75391,127.4887,5743.678257,0,1,0,0,1,0,0,0,0,1,0,0
8758,2,42,83829.32,64.25291,137.4836,6001.002897,0,0,1,0,1,0,0,0,0,1,0,0
8759,0,65,53684.77,69.22651,142.4713,6317.450344,0,0,1,0,0,0,1,0,1,0,0,0
8760,3,86,9539.84,36.28161,275.1198,3570.28345,1,0,0,0,1,0,0,0,1,0,0,1
8761,4,56,51834.27,46.38454,112.4844,3971.648787,0,1,0,0,0,0,1,0,1,0,0,0
8762,2,48,24548.06,62.53352,172.4624,5577.591754,0,0,1,0,0,0,0,1,0,1,0,0
8763,3,45,35021.59,38.29305,204.9634,3735.933485,0,0,1,0,0,0,0,1,0,1,0,0
8764,1,44,12558.05,50.62244,220.1323,4783.40882,1,0,0,0,0,1,0,0,0,1,0,0
8765,4,27,41466.61,64.88052,149.9928,6167.49975,0,1,0,1,0,0,0,0,0,1,0,0
8766,7,49,12835.28,45.66396,147.4783,4103.113939,0,1,0,1,0,0,0,0,1,0,0,0
8767,2,68,30006.94,69.59341,117.4392,6309.777908,1,0,0,1,0,0,0,0,1,0,0,0
8768,1,44,37078.58,62.1578,149.9621,5467.127682,0,0,1,0,1,0,0,0,0,1,0,0
8769,1,78,17583.94,71.13694,197.4945,6195.809016,0,1,0,0,0,0,1,0,1,0,0,0
8770,10,39,51228.78,64.14083,144.9607,5667.006419,0,1,0,0,0,0,1,0,1,0,0,0
8771,3,60,41164.66,69.657,257.6513,6959.755373,0,0,1,1,0,0,0,0,1,0,0,0
8772,7,87,81130.95,41.23951,112.4844,3623.079115,0,1,0,0,0,0,0,1,0,1,0,0
8773,1,42,26005.03,49.20691,139.9568,4355.520561,1,0,0,0,0,0,0,1,1,0,0,0
8774,8,33,33971.73,56.37573,225.1457,6089.067076,0,0,1,0,0,0,1,0,0,1,0,0
8775,2,63,28857.38,39.42138,127.4601,3838.72543,0,0,1,1,0,0,0,0,0,1,0,0
8776,1,72,71822.03,66.31761,142.4689,6123.146207,0,1,0,1,0,0,0,0,0,1,0,0
8777,8,39,18813.32,62.52045,222.65,6018.341413,1,0,0,0,0,0,0,1,1,0,0,0
8778,1,81,15426.3,71.40954,134.9509,5869.863059,0,0,1,1,0,0,0,0,1,0,0,0
8779,2,51,29567.14,58.96403,172.4567,5534.707356,0,1,0,0,0,0,0,1,1,0,0,0
8780,4,39,19869.24,60.72007,192.4885,5385.46775,0,0,1,0,0,0,0,1,1,0,0,0
8781,3,55,18001.12,61.46188,137.4836,5760.474223,0,1,0,0,0,1,0,0,0,1,0,0
8782,1,49,7742.36,55.09485,142.4689,5278.98567,1,0,0,0,1,0,0,0,0,1,0,0
8783,0,18,28768.29,40.53237,134.9509,3515.623391,0,1,0,0,0,1,0,0,1,0,0,0
8784,3,88,11311.31,71.26615,112.4551,5802.742727,1,0,0,0,1,0,0,0,1,0,0,0
8785,2,22,13102.29,51.36891,144.9607,4429.96209,1,0,0,1,0,0,0,0,1,0,0,0
8786,2,51,28125.21,51.2129,104.9629,4493.014399,0,0,1,0,0,1,0,0,0,1,0,0
8787,0,34,10889.01,52.17851,242.6106,5360.147757,0,0,1,0,0,0,0,1,1,0,0,1
8788,1,51,97230.0,57.07265,207.4974,5095.801843,0,1,0,0,0,0,0,1,1,0,0,0
8789,2,51,102431.3,50.49273,127.4601,4702.945848,1,0,0,0,0,0,1,0,1,0,0,0
8790,0,72,9841.71,57.00347,155.0084,5048.669549,0,1,0,0,0,0,0,1,1,0,0,0
8791,1,79,33129.89,71.44791,147.4738,5964.710238,0,1,0,0,0,1,0,0,1,0,0,0
8792,2,80,11491.42,66.50713,230.1344,6078.515237,1,0,0,1,0,0,0,0,0,1,0,0
8793,3,24,91326.09,61.82003,130.0064,5640.896253,0,1,0,1,0,0,0,0,0,1,0,0
8794,4,82,12537.81,51.99282,139.9349,4977.28191,0,1,0,0,1,0,0,0,1,0,0,0
8795,4,46,29161.56,68.93363,204.9797,6101.208542,1,0,0,1,0,0,0,0,1,0,0,0
8796,0,71,32720.92,68.59726,149.9447,6228.700498,0,0,1,1,0,0,0,0,1,0,0,0
8797,2,67,41311.65,67.53691,134.9509,5711.519767,0,1,0,0,0,1,0,0,0,1,0,0
8798,4,77,17893.93,65.77898,127.4586,5756.842503,1,0,0,0,0,0,0,1,0,1,0,0
8799,0,49,11575.14,64.48578,197.4876,5783.315378,0,0,1,0,1,0,0,0,0,1,0,0
8800,1,78,37039.36,68.68812,275.1198,6237.31669,1,0,0,1,0,0,0,0,0,1,0,0
8801,0,89,46051.44,64.79987,200.1185,6099.425081,0,0,1,0,1,0,0,0,0,1,0,0
8802,2,26,42539.6,66.70002,159.9512,5765.098354,0,1,0,0,0,0,0,1,1,0,0,0
8803,4,42,9374.34,55.40847,157.4698,4843.560902,0,0,1,0,0,0,1,0,0,1,0,0
8804,1,45,20114.83,58.52385,192.4404,5246.886102,0,1,0,0,1,0,0,0,0,1,0,0
8805,4,51,8361.24,69.12212,179.9476,6093.076557,0,1,0,0,0,1,0,0,0,1,0,0
8806,7,65,12555.95,70.7555,255.1336,7081.306842,1,0,0,1,0,0,0,0,1,0,0,1
8807,4,72,13837.86,62.23897,139.9512,5806.10196,1,0,0,1,0,0,0,0,0,1,0,0
8808,3,43,50100.2,69.27587,175.0048,6309.305361,0,1,0,0,0,1,0,0,1,0,0,0
8809,4,44,22802.9,48.27562,139.9349,4797.290998,1,0,0,0,0,0,1,0,1,0,0,0
8810,2,50,33364.77,69.31577,127.4958,5979.37126,1,0,0,0,0,0,0,1,0,1,0,0
8811,0,86,14382.5,43.87969,207.4811,4042.115496,0,0,1,1,0,0,0,0,0,1,0,1
8812,1,29,82983.69,60.99965,217.4725,5544.621469,0,0,1,1,0,0,0,0,1,0,0,0
8813,0,56,57552.49,57.60401,137.4686,4865.052135,1,0,0,0,0,0,0,1,1,0,0,0
8814,1,29,111778.1,47.67256,222.65,4666.085107,0,1,0,0,1,0,0,0,0,1,0,0
8815,0,73,9316.7,65.99581,207.4754,6238.598854,0,0,1,0,1,0,0,0,0,1,0,0
8816,0,73,1935.7,65.27026,139.9979,5599.71353,0,0,1,1,0,0,0,0,0,1,0,0
8817,3,65,11955.52,68.61891,162.4653,6463.857008,0,1,0,0,0,1,0,0,0,1,0,0
8818,0,82,19329.4,47.60481,275.1336,4546.718887,1,0,0,1,0,0,0,0,0,1,0,1
8819,2,83,34710.68,68.47424,159.9512,5805.877345,0,0,1,0,0,0,0,1,0,1,0,0
8820,2,49,30964.02,62.78883,242.6281,5841.624759,0,1,0,1,0,0,0,0,1,0,0,0
8821,0,82,50637.25,48.01685,227.4754,4240.153662,1,0,0,0,0,0,1,0,1,0,0,0
8822,2,79,117715.3,71.07998,222.6792,6522.842043,0,1,0,0,0,0,0,1,0,1,0,0
8823,0,77,44511.9,61.48122,242.6573,5700.115786,0,1,0,0,0,0,1,0,0,1,0,1
8824,1,18,29670.11,70.42068,204.9496,6314.533192,0,1,0,0,0,0,1,0,0,1,0,0
8825,5,26,21046.8,67.10773,117.4835,6044.025399,0,0,1,0,0,0,1,0,0,1,0,0
8826,0,22,40885.91,60.31971,149.9598,5264.734623,0,1,0,0,0,0,1,0,1,0,0,0
8827,10,66,7974.41,60.69166,160.0013,5456.214913,1,0,0,0,0,1,0,0,1,0,0,0
8828,1,63,11288.95,70.56821,139.9568,6036.967859,1,0,0,0,0,0,0,1,1,0,0,0
8829,1,54,110343.8,58.95425,92.48802,4930.445331,0,1,0,0,0,0,1,0,0,1,0,0
8830,2,35,186156.6,65.66957,255.1372,6174.944351,1,0,0,1,0,0,0,0,0,1,0,0
8831,6,80,10795.57,50.71608,149.9707,4577.776917,1,0,0,0,0,0,0,1,0,1,0,0
8832,4,72,18961.05,70.77383,147.4601,5943.959339,0,1,0,0,0,0,1,0,1,0,0,0
8833,3,50,56565.69,63.9264,159.9875,5559.691145,0,0,1,0,1,0,0,0,0,1,0,0
8834,0,77,8167.63,71.59439,127.4887,6018.175438,1,0,0,0,1,0,0,0,1,0,0,0
8835,1,61,75515.78,71.05361,162.4538,6497.863463,0,0,1,1,0,0,0,0,1,0,0,0
8836,0,29,37399.88,58.73457,129.9483,5537.702266,0,0,1,0,0,0,0,1,0,1,0,0
8837,1,84,60276.48,68.20321,139.9678,5797.443843,1,0,0,0,0,0,0,1,1,0,0,0
8838,0,30,15299.42,51.67488,242.6573,5050.700652,1,0,0,0,0,0,0,1,0,1,0,1
8839,1,41,58545.72,60.93346,164.967,5888.45156,0,1,0,0,0,1,0,0,0,1,0,0
8840,4,77,12912.29,42.82102,137.4978,3862.289881,0,1,0,0,0,1,0,0,0,1,0,0
8841,0,28,21423.42,58.57249,112.4844,4938.967049,1,0,0,1,0,0,0,0,1,0,0,0
8842,3,84,53979.72,55.68741,114.9838,4637.682474,0,1,0,0,0,0,0,1,1,0,0,0
8843,6,77,34343.05,69.5048,165.0113,6205.183353,1,0,0,1,0,0,0,0,1,0,0,0
8844,0,86,19606.42,62.89177,197.6288,5629.088178,1,0,0,0,0,0,0,1,0,1,0,0
8845,1,63,6025.06,53.60305,217.4702,4863.296508,1,0,0,0,1,0,0,0,0,1,0,0
8846,1,69,30256.32,54.37409,147.4601,4599.967755,0,0,1,0,0,0,0,1,0,1,0,0
8847,2,67,24326.72,52.71022,262.6106,4943.594438,0,1,0,0,1,0,0,0,1,0,0,0
8848,0,21,12654.73,64.56029,222.6654,5989.347785,0,0,1,0,0,0,1,0,1,0,0,0
8849,2,48,72425.99,51.9647,154.9755,5185.231247,0,1,0,0,0,1,0,0,1,0,0,0
8850,3,76,21499.0,64.56459,220.1149,6235.697033,0,1,0,0,0,1,0,0,1,0,0,0
8851,5,21,21326.64,58.51928,164.9647,5868.506672,0,0,1,1,0,0,0,0,0,1,0,0
8852,3,24,8208.47,69.24664,207.4673,6335.435305,0,0,1,1,0,0,0,0,0,1,0,0
8853,0,77,102702.5,71.75497,162.4538,6472.088412,0,1,0,0,0,0,0,1,1,0,0,0
8854,3,53,3196.26,71.53606,172.4404,6761.913319,0,0,1,0,1,0,0,0,0,1,0,0
8855,0,34,25652.0,62.5567,200.1185,6095.950269,1,0,0,0,0,0,1,0,0,1,0,0
8856,1,58,65768.17,69.74686,242.6106,6751.757527,1,0,0,0,0,0,0,1,1,0,0,0
8857,3,33,11624.31,55.48531,139.983,5283.145343,1,0,0,1,0,0,0,0,0,0,1,0
8858,4,60,19603.48,68.69992,104.9643,6215.161258,0,0,1,0,0,1,0,0,0,1,0,0
8859,2,56,51095.47,65.16987,139.9512,5954.856404,0,1,0,1,0,0,0,0,1,0,0,0
8860,0,48,38501.46,50.55452,124.9935,4303.028243,1,0,0,1,0,0,0,0,0,1,0,0
8861,2,62,19418.81,58.0434,139.9512,5433.542284,0,1,0,0,1,0,0,0,0,1,0,0
8862,0,61,87653.56,70.21916,214.9663,6206.176515,1,0,0,1,0,0,0,0,0,1,0,0
8863,0,37,12262.31,61.18471,117.4686,5716.521753,1,0,0,0,1,0,0,0,0,1,0,0
8864,1,89,11681.78,70.19945,242.6326,6254.922893,0,0,1,0,0,0,0,1,1,0,0,0
8865,1,68,35917.89,56.76973,242.6143,5174.530815,0,1,0,1,0,0,0,0,1,0,0,1
8866,1,82,45362.56,42.02106,117.5152,3701.191181,1,0,0,1,0,0,0,0,0,1,0,0
8867,3,41,28435.25,59.59171,232.6228,5673.784205,1,0,0,0,0,0,1,0,0,1,0,0
8868,0,54,44290.52,58.90417,144.9607,4880.899279,0,0,1,0,0,1,0,0,1,0,0,0
8869,3,36,3686.27,55.64344,174.9882,5580.901602,0,0,1,0,0,1,0,0,0,1,0,0
8870,0,36,22289.83,37.90754,139.9875,3794.802552,1,0,0,1,0,0,0,0,0,1,0,0
8871,6,65,42242.38,65.87966,222.6326,6594.127635,1,0,0,1,0,0,0,0,0,1,0,0
8872,1,25,13265.39,60.05643,137.4392,5272.094696,1,0,0,0,0,0,1,0,0,1,0,0
8873,2,53,118281.7,71.21314,207.6094,6386.697896,0,0,1,0,0,0,0,1,0,1,0,0
8874,1,31,59814.41,63.53539,232.6378,6369.536182,0,0,1,0,0,0,0,1,0,1,0,0
8875,1,63,27045.06,58.56191,207.4811,5351.338273,0,0,1,0,0,1,0,0,0,1,0,0
8876,1,85,41066.46,59.47229,159.983,4968.105348,1,0,0,0,0,0,1,0,1,0,0,0
8877,2,74,23288.67,46.55186,137.4872,3964.578207,0,1,0,0,0,0,1,0,0,1,0,0
8878,5,43,49062.06,65.28923,127.4783,6165.048793,1,0,0,1,0,0,0,0,0,1,0,0
8879,0,35,9682.42,63.58076,114.9728,5329.635404,0,1,0,1,0,0,0,0,1,0,0,0
8880,1,82,57339.59,71.96235,194.9882,6292.15687,0,1,0,0,0,0,0,1,0,1,0,0
8881,0,86,53330.75,65.11343,147.4421,5372.485557,0,1,0,0,1,0,0,0,1,0,0,0
8882,3,60,56175.87,55.42799,149.9598,4831.683083,0,0,1,0,1,0,0,0,1,0,0,0
8883,1,56,59221.64,54.40563,242.6281,5100.988534,0,1,0,0,1,0,0,0,1,0,0,0
8884,3,58,75008.28,52.8369,159.9349,4727.906301,0,0,1,0,0,1,0,0,0,1,0,0
8885,0,60,47386.97,54.28949,164.9715,5218.998099,1,0,0,0,0,1,0,0,0,1,0,0
8886,2,36,43627.54,63.39683,182.4676,5697.615578,0,1,0,0,1,0,0,0,0,1,0,0
8887,3,20,41971.87,57.87473,222.6281,5978.333259,0,1,0,1,0,0,0,0,1,0,0,0
8888,4,64,56783.12,66.35321,187.4673,6364.433854,1,0,0,0,1,0,0,0,1,0,0,0
8889,1,55,22810.25,46.75485,112.4551,3840.965627,0,0,1,0,0,0,1,0,1,0,0,0
8890,0,85,73067.65,48.42652,252.6378,4463.168123,0,1,0,0,0,0,1,0,1,0,0,0
8891,0,18,11718.07,58.89646,225.1457,6051.457992,0,0,1,0,1,0,0,0,1,0,0,0
8892,0,19,24366.76,70.52668,164.9853,6717.631884,0,0,1,0,0,0,0,1,1,0,0,0
8893,4,59,42760.04,71.64551,225.1457,7084.802797,1,0,0,0,0,0,0,1,1,0,0,1
8894,0,32,90780.38,39.23505,194.9663,4093.69412,0,1,0,0,0,1,0,0,1,0,0,0
8895,1,29,40412.56,67.15929,245.1283,6710.02165,1,0,0,0,0,1,0,0,1,0,0,0
8896,0,83,59357.03,64.25764,137.5165,5396.225434,1,0,0,0,0,0,0,1,0,1,0,0
8897,0,41,4551.4,65.12124,174.9755,5858.190319,0,0,1,0,0,0,1,0,0,1,0,0
8898,1,69,25392.45,67.89973,172.4624,5870.59778,1,0,0,1,0,0,0,0,1,0,0,0
8899,4,30,100050.0,68.54375,147.4421,6042.586728,0,1,0,0,0,1,0,0,0,1,0,0
8900,0,25,24685.33,56.32657,232.652,5438.301299,1,0,0,0,0,1,0,0,0,1,0,0
8901,7,66,47296.5,47.40118,142.4993,4539.773339,0,0,1,1,0,0,0,0,0,1,0,0
8902,0,83,10151.14,39.83368,137.4684,3419.03694,0,1,0,0,1,0,0,0,1,0,0,0
8903,2,27,33392.44,51.59283,204.9634,4853.919295,0,1,0,1,0,0,0,0,0,1,0,0
8904,3,89,39855.68,71.12681,94.97283,6359.030108,0,1,0,0,0,0,0,1,0,1,0,0
8905,2,39,43029.53,59.28121,117.472,5197.781383,1,0,0,0,0,1,0,0,0,1,0,0
8906,0,42,11668.78,68.14328,162.4982,5916.482428,0,1,0,0,0,0,1,0,1,0,0,0
8907,0,54,28928.83,63.20833,174.9768,5932.349473,1,0,0,0,0,0,0,1,1,0,0,0
8908,3,64,16499.16,71.21292,217.4702,6364.501793,0,0,1,0,0,0,0,1,0,1,0,0
8909,0,53,81087.13,43.5663,142.4713,4254.251624,1,0,0,1,0,0,0,0,1,0,0,0
8910,1,51,22019.29,59.78823,149.9598,5156.890432,1,0,0,0,0,0,1,0,1,0,0,0
8911,1,55,36932.56,52.20049,92.45514,4782.949918,0,1,0,1,0,0,0,0,0,1,0,0
8912,0,48,140110.0,65.90545,169.9928,5645.995697,0,0,1,0,0,1,0,0,0,1,0,0
8913,0,26,43027.81,69.01117,212.6557,6406.743794,0,1,0,0,0,0,0,1,0,1,0,0
8914,5,72,17354.74,55.02079,152.4798,4941.822921,0,0,1,0,0,0,1,0,1,0,0,0
8915,3,19,63080.18,53.58396,192.4404,4941.881988,0,0,1,0,0,1,0,0,1,0,0,0
8916,0,18,26959.95,66.22321,134.9801,5688.797995,0,1,0,1,0,0,0,0,0,0,1,0
8917,0,38,12723.64,42.07751,124.9781,3650.098328,0,1,0,0,1,0,0,0,0,1,0,0
8918,2,24,67649.91,51.80774,114.9728,4462.614161,0,0,1,0,1,0,0,0,1,0,0,0
8919,3,30,53901.68,65.32158,137.4392,5748.685143,1,0,0,0,0,0,1,0,0,1,0,0
8920,1,20,21224.38,70.66533,255.1417,6523.645236,1,0,0,1,0,0,0,0,1,0,0,0
8921,1,87,14634.81,54.11361,240.1149,4868.237911,0,0,1,0,0,0,0,1,1,0,0,0
8922,1,38,63669.74,64.20551,160.0122,5581.981954,0,0,1,0,0,1,0,0,1,0,0,0
8923,1,42,67040.96,58.36296,159.965,5161.84319,0,0,1,0,0,1,0,0,0,1,0,0
8924,0,51,44847.15,43.98704,162.4937,4021.932527,0,1,0,1,0,0,0,0,0,1,0,0
8925,0,89,93474.78,54.99066,139.9979,4622.680672,0,0,1,1,0,0,0,0,1,0,0,0
8926,3,58,67637.17,53.62789,235.1555,5605.985814,1,0,0,0,0,0,0,1,0,1,0,0
8927,3,60,41190.38,59.29358,162.5007,5172.200731,1,0,0,1,0,0,0,0,1,0,0,0
8928,0,61,73700.77,71.58757,190.1737,6489.928767,0,1,0,0,0,1,0,0,0,1,0,0
8929,1,48,52772.29,42.47353,242.6106,4549.826317,0,0,1,0,0,0,1,0,1,0,0,1
8930,1,86,57801.81,57.68543,232.6707,5300.70659,0,1,0,0,0,0,0,1,0,1,0,0
8931,3,82,23942.2,66.77433,102.4746,5548.354455,0,0,1,0,1,0,0,0,1,0,0,0
8932,2,42,23101.59,63.6336,255.1372,5985.170527,0,1,0,0,0,1,0,0,0,1,0,0
8933,0,53,15397.08,55.9975,119.9897,4849.400123,0,0,1,0,1,0,0,0,1,0,0,0
8934,2,35,63016.28,56.841,200.1465,5390.230602,0,0,1,0,0,0,0,1,1,0,0,0
8935,0,53,15125.59,70.47803,222.6281,6857.525674,1,0,0,0,0,0,0,1,0,1,0,0
8936,2,73,37027.19,57.39587,150.007,5012.390451,0,0,1,0,1,0,0,0,0,1,0,0
8937,1,49,10317.99,60.74786,184.9797,5741.788806,0,1,0,0,0,0,1,0,1,0,0,0
8938,5,70,117890.3,69.82128,147.5031,6056.024801,1,0,0,1,0,0,0,0,1,0,0,0
8939,1,55,41526.48,65.71805,137.4392,5590.582279,0,1,0,0,0,1,0,0,1,0,0,0
8940,6,85,63887.79,60.42253,182.4433,5755.545082,0,0,1,0,0,0,0,1,1,0,0,0
8941,1,30,76930.11,69.44504,174.9699,6538.750068,0,0,1,0,0,0,1,0,1,0,0,0
8942,3,83,21299.93,53.25801,159.983,4609.33258,0,1,0,1,0,0,0,0,0,1,0,0
8943,2,69,49613.0,63.43387,162.447,5946.265703,0,1,0,0,0,0,1,0,0,1,0,0
8944,4,32,68056.48,53.48684,179.9794,4893.706015,0,0,1,0,0,0,1,0,0,1,0,0
8945,0,31,117418.8,59.63916,127.525,5176.880863,0,0,1,1,0,0,0,0,1,0,0,0
8946,3,48,2353.79,59.12149,210.138,5494.3717,0,0,1,0,0,1,0,0,1,0,0,0
8947,1,32,57567.11,70.43935,275.1198,6484.571924,1,0,0,0,0,0,0,1,1,0,0,0
8948,1,81,28877.8,71.35403,257.6513,7015.439922,0,0,1,0,0,0,1,0,0,1,0,1
8949,4,27,60053.46,61.12237,267.6647,5943.318759,0,0,1,0,0,0,1,0,0,1,0,0
